0.388235,0,0.454902,0,0.372549,0,0.392157,0,0.396078,0,0.454902,0,0.396078,0,0.388235,0,0.454902,0,0.411765,0,0.435294,0,0.431373,0,0.360784,0,0.384314,0,0.411765,0,0.431373,0,0.360784,0,0.388235,0,0.431373,0,0.431373,0,0.372549,0,0.435294,0,0.384314,0,0.415686,0,0.396078,0,0.388235,0,0.454902,0,0.372549,0,0.392157,0,0.396078,0,0.454902,0,0.396078,0
0,0.454902,0,0.372549,0,0.392157,0,0.396078,0,0.454902,0,0.396078,0,0.388235,0,0.454902,0,0.411765,0,0.435294,0,0.431373,0,0.360784,0,0.384314,0,0.411765,0,0.431373,0,0.360784,0,0.388235,0,0.431373,0,0.431373,0,0.372549,0,0.435294,0,0.384314,0,0.415686,0,0.396078,0,0.388235,0,0.454902,0,0.372549,0,0.392157,0,0.396078,0,0.454902,0,0.396078,0,0.388235
0.454902,0,0.372549,0,0.392157,0,0.396078,0,0.454902,0,0.396078,0,0.388235,0,0.454902,0,0.411765,0,0.435294,0,0.431373,0,0.360784,0,0.384314,0,0.411765,0,0.431373,0,0.360784,0,0.388235,0,0.431373,0,0.431373,0,0.372549,0,0.435294,0,0.384314,0,0.415686,0,0.396078,0,0.388235,0,0.454902,0,0.372549,0,0.392157,0,0.396078,0,0.454902,0,0.396078,0,0.388235,0
0,0.372549,0,0.392157,0,0.396078,0,0.454902,0,0.396078,0,0.388235,0,0.454902,0,0.411765,0,0.435294,0,0.431373,0,0.360784,0,0.384314,0,0.411765,0,0.431373,0,0.360784,0,0.388235,0,0.431373,0,0.431373,0,0.372549,0,0.435294,0,0.384314,0,0.415686,0,0.396078,0,0.388235,0,0.454902,0,0.372549,0,0.392157,0,0.396078,0,0.454902,0,0.396078,0,0.388235,0,0.454902
0.372549,0,0.392157,0,0.396078,0,0.454902,0,0.396078,0,0.388235,0,0.454902,0,0.411765,0,0.435294,0,0.431373,0,0.360784,0,0.384314,0,0.411765,0,0.431373,0,0.360784,0,0.388235,0,0.431373,0,0.431373,0,0.372549,0,0.435294,0,0.384314,0,0.415686,0,0.396078,0,0.388235,0,0.454902,0,0.372549,0,0.392157,0,0.396078,0,0.454902,0,0.396078,0,0.388235,0,0.454902,0
0,0.392157,0,0.396078,0,0.454902,0,0.396078,0,0.388235,0,0.454902,0,0.411765,0,0.435294,0,0.431373,0,0.360784,0,0.384314,0,0.411765,0,0.431373,0,0.360784,0,0.388235,0,0.431373,0,0.431373,0,0.372549,0,0.435294,0,0.384314,0,0.415686,0,0.396078,0,0.388235,0,0.454902,0,0.372549,0,0.392157,0,0.396078,0,0.454902,0,0.396078,0,0.388235,0,0.454902,0,0.411765
0.392157,0,0.396078,0,0.454902,0,0.396078,0,0.388235,0,0.454902,0,0.411765,0,0.435294,0,0.431373,0,0.360784,0,0.384314,0,0.411765,0,0.431373,0,0.360784,0,0.388235,0,0.431373,0,0.431373,0,0.372549,0,0.435294,0,0.384314,0,0.415686,0,0.396078,0,0.388235,0,0.454902,0,0.372549,0,0.392157,0,0.396078,0,0.454902,0,0.396078,0,0.388235,0,0.454902,0,0.411765,0
0,0.396078,0,0.454902,0,0.396078,0,0.388235,0,0.454902,0,0.411765,0,0.435294,0,0.431373,0,0.360784,0,0.384314,0,0.411765,0,0.431373,0,0.360784,0,0.388235,0,0.431373,0,0.431373,0,0.372549,0,0.435294,0,0.384314,0,0.415686,0,0.396078,0,0.388235,0,0.454902,0,0.372549,0,0.392157,0,0.396078,0,0.454902,0,0.396078,0,0.388235,0,0.454902,0,0.411765,0,0.435294
0.396078,0,0.454902,0,0.396078,0,0.388235,0,0.454902,0,0.411765,0,0.435294,0,0.431373,0,0.360784,0,0.384314,0,0.411765,0,0.431373,0,0.360784,0,0.388235,0,0.431373,0,0.431373,0,0.372549,0,0.435294,0,0.384314,0,0.415686,0,0.396078,0,0.388235,0,0.454902,0,0.372549,0,0.392157,0,0.396078,0,0.454902,0,0.396078,0,0.388235,0,0.454902,0,0.411765,0,0.435294,0
0,0.454902,0,0.396078,0,0.388235,0,0.454902,0,0.411765,0,0.435294,0,0.431373,0,0.360784,0,0.384314,0,0.411765,0,0.431373,0,0.360784,0,0.388235,0,0.431373,0,0.431373,0,0.372549,0,0.435294,0,0.384314,0,0.415686,0,0.396078,0,0.388235,0,0.454902,0,0.372549,0,0.392157,0,0.396078,0,0.454902,0,0.396078,0,0.388235,0,0.454902,0,0.411765,0,0.435294,0,0.431373
0.454902,0,0.396078,0,0.388235,0,0.454902,0,0.411765,0,0.435294,0,0.431373,0,0.360784,0,0.384314,0,0.411765,0,0.431373,0,0.360784,0,0.388235,0,0.431373,0,0.431373,0,0.372549,0,0.435294,0,0.384314,0,0.415686,0,0.396078,0,0.388235,0,0.454902,0,0.372549,0,0.392157,0,0.396078,0,0.454902,0,0.396078,0,0.388235,0,0.454902,0,0.411765,0,0.435294,0,0.431373,0
