0.180392,0.576471,0.560784,0.94902,0.831373,0.968627,0.809524,0.1417,0.968627,0.0927247,0.91634,0.686274,0.9,0.886275,0.701961,0.937255
0.556863,0.537255,0.47451,0.996078,0.823529,0.964706,0.863636,0.173228,0.996078,0.112676,0.928105,0.956522,0.909804,0.901961,0.698039,0.941176
0.411765,0.454902,0.278431,0.964706,0.803922,0.956863,0.841463,0.166667,0.964706,0.115108,0.908497,0.694915,0.884314,0.898039,0.694118,0.937255
0.678431,0.886275,0.180392,1,0.929412,0.992157,0.851852,0.0705882,1,0.0456376,0.973856,1,0.964706,0.898039,0.694118,0.933333
0.929412,0.4,0.698039,0.996078,0.772549,0.94902,0.868421,0.224409,0.996078,0.147186,0.905882,0.966101,0.884314,0.890196,0.698039,0.933333
0.803922,0.435294,0.113725,1,0.776471,0.952941,0.868421,0.223529,1,0.146552,0.909804,1,0.888235,0.890196,0.705882,0.941176
0.266667,0.290196,0.952941,0.937255,0.780392,0.960784,0.811594,0.187755,0.960784,0.125915,0.892811,0.69697,0.870588,0.894118,0.701961,0.937255
0.466667,0.52549,0.431373,0.976471,0.811765,0.960784,0.849206,0.168675,0.976471,0.114123,0.91634,0.777778,0.894118,0.898039,0.705882,0.941176
0.0901961,0.384314,0.211765,0.92549,0.764706,0.952941,0.809028,0.197531,0.952941,0.132047,0.881046,0.666667,0.858824,0.894118,0.701961,0.937255
0.752941,0.8,0.192157,1,0.945098,0.992157,0.857143,0.054902,1,0.034713,0.979085,1,0.972549,0.894118,0.701961,0.937255
0.0352941,0.356863,0.384314,0.901961,0.752941,0.956863,0.788462,0.213115,0.956863,0.135135,0.870588,0.702703,0.854902,0.890196,0.705882,0.941176
0.443137,0.737255,0.513726,0.996078,0.890196,0.980392,0.858025,0.106299,0.996078,0.0683995,0.955556,0.931035,0.943137,0.898039,0.705882,0.941176
0.27451,0.843137,0.423529,0.960784,0.847059,0.972549,0.817708,0.129032,0.972549,0.0860367,0.926797,0.695652,0.909804,0.901961,0.698039,0.937255
0.992157,0.603922,0.878431,1,0.87451,0.980392,0.859375,0.12549,1,0.081044,0.951634,1,0.937255,0.898039,0.705882,0.941176
0.72549,0.917647,0.235294,1,0.956863,0.992157,0.863636,0.0431373,1,0.0265957,0.983006,0.999999,0.978431,0.901961,0.709804,0.945098
0.0588235,0.603922,0.137255,0.933333,0.803922,0.956863,0.807692,0.159836,0.956863,0.104803,0.898039,0.639344,0.880392,0.890196,0.705882,0.941176
0.678431,0.933333,0.901961,1,0.964706,0.992157,0.87037,0.0352941,1,0.0212202,0.985621,1,0.982353,0.890196,0.705882,0.941176
0.894118,0.145098,0.247059,1,0.717647,0.94902,0.863426,0.282353,1,0.192647,0.888889,1,0.858824,0.894118,0.698039,0.941176
0.447059,0.301961,0.705882,0.960784,0.780392,0.960784,0.833333,0.187755,0.960784,0.133527,0.900654,0.69697,0.870588,0.890196,0.705882,0.941176
0.858824,0.32549,0.411765,1,0.756863,0.952941,0.865591,0.243137,1,0.162084,0.903268,1,0.878431,0.890196,0.698039,0.937255
0.639216,0.858824,0.568627,1,0.921569,0.992157,0.85,0.0784314,1,0.0511439,0.971242,1,0.960784,0.890196,0.705882,0.941176
0.337255,0.109804,0.0196078,0.921569,0.701961,0.941176,0.819672,0.254167,0.941176,0.178899,0.854902,0.67033,0.821569,0.898039,0.698039,0.941176
0.466667,0.270588,0.188235,0.968627,0.74902,0.94902,0.848214,0.226721,0.968627,0.157353,0.888889,0.777778,0.858824,0.890196,0.694118,0.937255
0.909804,0.176471,0.356863,1,0.72549,0.945098,0.866667,0.27451,1,0.185022,0.890196,1,0.862745,0.890196,0.694118,0.937255
0.803922,0.388235,0.345098,1,0.776471,0.960784,0.862573,0.223529,1,0.148997,0.912418,1,0.888235,0.882353,0.698039,0.933333
0.694118,0.294118,0.839216,0.980392,0.780392,0.964706,0.846405,0.204,0.980392,0.141007,0.908497,0.836066,0.880392,0.886275,0.701961,0.937255
0.486275,0.509804,0.937255,0.968627,0.815686,0.964706,0.837607,0.157895,0.968627,0.109843,0.91634,0.709091,0.892157,0.890196,0.694118,0.937255
0.27451,0.717647,0.231373,0.960784,0.847059,0.968627,0.822581,0.125506,0.968627,0.0847458,0.92549,0.659574,0.907843,0.890196,0.694118,0.937255
0.792157,0.207843,0.709804,1,0.745098,0.94902,0.866667,0.254902,1,0.170306,0.898039,1,0.872549,0.898039,0.694118,0.937255
0.521569,0.196078,0.443137,0.960784,0.741176,0.94902,0.842262,0.228571,0.960784,0.161243,0.88366,0.736842,0.85098,0.894118,0.698039,0.941176
0.858824,0.486275,0.168627,0.996078,0.784314,0.952941,0.867284,0.212598,0.996078,0.139168,0.911111,0.964286,0.890196,0.886275,0.694118,0.929412
0.168627,0.0980392,0.105882,0.905882,0.705882,0.945098,0.806011,0.253112,0.945098,0.171779,0.852288,0.685393,0.82549,0.890196,0.701961,0.937255
0.678431,0.976471,0.352941,1,0.964706,0.992157,0.87037,0.0352941,1,0.0212202,0.985621,1,0.982353,0.886275,0.694118,0.929412
0.152941,0.956863,0.254902,0.980392,0.905882,0.984314,0.825,0.0796813,0.984314,0.0532787,0.956863,0.714286,0.945098,0.890196,0.698039,0.933333
0.0196078,0.109804,0.32549,0.882353,0.709804,0.945098,0.788889,0.248963,0.945098,0.160742,0.845752,0.681818,0.827451,0.898039,0.694118,0.937255
0.992157,0.501961,0.34902,1,0.784314,0.960784,0.863636,0.215686,1,0.142857,0.915033,1,0.892157,0.886275,0.690196,0.933333
0.72549,0.513726,0.662745,1,0.847059,0.972549,0.863248,0.152941,1,0.0987482,0.939869,1,0.923529,0.886275,0.701961,0.937255
0.0588235,0.423529,0.164706,0.917647,0.764706,0.952941,0.802083,0.197531,0.952941,0.129464,0.878431,0.666667,0.858824,0.890196,0.694118,0.937255
0.768627,0.784314,0.576471,1,0.952941,0.988235,0.875,0.0470588,1,0.028,0.980392,1,0.976471,0.886275,0.694118,0.929412
0.419608,0.235294,0.937255,0.945098,0.772549,0.960784,0.819444,0.195918,0.960784,0.1347,0.892811,0.705882,0.866667,0.894118,0.701961,0.937255
0.141176,0.0352941,0.278431,0.886275,0.701961,0.937255,0.797222,0.251046,0.937255,0.166149,0.84183,0.652174,0.819608,0.894118,0.701961,0.937255
0.729412,0.756863,0.105882,1,0.909804,0.988235,0.855072,0.0901961,1,0.0581867,0.966013,0.999999,0.954902,0.894118,0.701961,0.937255
0.266667,0.341176,0.164706,0.929412,0.752941,0.94902,0.816667,0.206612,0.94902,0.14158,0.877124,0.657895,0.85098,0.898039,0.705882,0.941176
0.192157,0.894118,0.796078,0.988235,0.905882,0.984314,0.84127,0.0833333,0.988235,0.0558583,0.959477,0.777777,0.947059,0.890196,0.701961,0.937255
0.776471,0.92549,0.458824,1,0.968627,0.996078,0.854167,0.0313725,1,0.0198413,0.988235,1,0.984314,0.898039,0.694118,0.937255
0.890196,0.376471,0.188235,1,0.756863,0.952941,0.865591,0.243137,1,0.162084,0.903268,1,0.878431,0.894118,0.701961,0.937255
0.858824,0.537255,0.164706,1,0.807843,0.960784,0.867347,0.192157,1,0.124646,0.922876,1,0.903922,0.886275,0.701961,0.937255
0.796078,0.113725,0.0117647,0.988235,0.705882,0.941176,0.861111,0.285714,0.988235,0.196429,0.878431,0.923077,0.847059,0.886275,0.701961,0.937255
0.596078,0.321569,0.988235,0.972549,0.792157,0.964706,0.84058,0.185484,0.972549,0.12931,0.909804,0.766667,0.882353,0.890196,0.698039,0.933333
0.352941,0.203922,0.396078,0.92549,0.737255,0.94902,0.814815,0.22314,0.94902,0.153153,0.870588,0.675,0.843137,0.894118,0.701961,0.937255
0.0901961,0.478431,0.384314,0.909804,0.764706,0.952941,0.795139,0.197531,0.952941,0.126866,0.875817,0.666667,0.858824,0.894118,0.701961,0.937255
0.72549,0.92549,0.211765,1,0.933333,0.984314,0.872549,0.0666667,1,0.0403226,0.972549,1,0.966667,0.890196,0.698039,0.933333
0.8,0.121569,0.862745,0.992157,0.764706,0.960784,0.856322,0.229249,0.992157,0.155844,0.905882,0.935484,0.878431,0.898039,0.705882,0.941176
0.8,0.92549,0.247059,1,0.992157,1,0.833333,0.00784314,1,0.00524253,0.997386,1,0.996078,0.882353,0.698039,0.933333
0.968627,0.67451,0.858824,1,0.909804,0.988235,0.855072,0.0901961,1,0.0581867,0.966013,0.999999,0.954902,0.890196,0.698039,0.933333
0.415686,0.623529,0.411765,0.980392,0.839216,0.972549,0.842593,0.144,0.980392,0.0983146,0.930719,0.782609,0.909804,0.882353,0.694118,0.937255
0.937255,0.160784,0.454902,1,0.733333,0.945098,0.867647,0.266667,1,0.178624,0.892811,1,0.866667,0.894118,0.698039,0.941176
0.258824,0.262745,0.862745,0.92549,0.772549,0.960784,0.802083,0.195918,0.960784,0.128319,0.886275,0.705882,0.866667,0.878431,0.694118,0.929412
0.439216,0.658824,0.686275,0.980392,0.870588,0.976471,0.839286,0.112,0.980392,0.0762829,0.942484,0.736842,0.92549,0.890196,0.690196,0.933333
0.184314,0.207843,0.580392,0.909804,0.745098,0.94902,0.801282,0.214876,0.94902,0.141566,0.867974,0.666667,0.847059,0.894118,0.694118,0.937255
0.392157,0.109804,0.478431,0.929412,0.72549,0.94902,0.818713,0.235537,0.94902,0.164157,0.867974,0.686747,0.837255,0.886275,0.690196,0.933333
0.647059,0.0392157,0.301961,0.980392,0.713726,0.94902,0.852941,0.272,0.980392,0.189911,0.881046,0.871795,0.847059,0.886275,0.690196,0.933333
0.54902,0.839216,0.211765,1,0.898039,0.976471,0.871795,0.101961,1,0.0627558,0.95817,1,0.94902,0.890196,0.705882,0.941176
0.611765,0.321569,0.32549,0.984314,0.768627,0.960784,0.851515,0.219123,0.984314,0.150289,0.904575,0.873016,0.876471,0.890196,0.698039,0.933333
0.564706,0.921569,0.858824,1,0.929412,0.992157,0.851852,0.0705882,1,0.0456376,0.973856,1,0.964706,0.894118,0.701961,0.937255
0.584314,0.92549,0.180392,1,0.929412,0.988235,0.861111,0.0705882,1,0.0443549,0.972549,1,0.964706,0.894118,0.690196,0.929412
0.792157,0.964706,0.247059,1,0.984314,1,0.833333,0.0156863,1,0.0105125,0.994771,1,0.992157,0.898039,0.705882,0.941176
0.313726,0.231373,0.827451,0.933333,0.772549,0.960784,0.809028,0.195918,0.960784,0.130882,0.888889,0.705882,0.866667,0.890196,0.698039,0.933333
0.686275,0.337255,0.388235,1,0.780392,0.956863,0.866071,0.219608,1,0.144699,0.912418,1,0.890196,0.890196,0.705882,0.941176
0.882353,0.698039,0.886275,1,0.94902,0.992157,0.858974,0.0509804,1,0.032,0.980392,1,0.97451,0.901961,0.709804,0.945098
0.152941,0.933333,0.368627,0.988235,0.905882,0.984314,0.84127,0.0833333,0.988235,0.0558583,0.959477,0.777777,0.947059,0.901961,0.698039,0.937255
0.490196,0.25098,0.52549,0.972549,0.764706,0.956863,0.845912,0.21371,0.972549,0.148472,0.898039,0.791045,0.868627,0.905882,0.701961,0.941176
0.478431,0.270588,0.270588,0.976471,0.756863,0.956863,0.848214,0.2249,0.976471,0.155977,0.896732,0.823529,0.866667,0.901961,0.709804,0.945098
0.352941,0.411765,0.933333,0.94902,0.803922,0.956863,0.824786,0.159836,0.956863,0.109985,0.903268,0.639344,0.880392,0.898039,0.705882,0.941176
0.709804,0.329412,0.47451,1,0.776471,0.960784,0.862573,0.223529,1,0.148997,0.912418,1,0.888235,0.894118,0.701961,0.937255
0.203922,0.721569,0.662745,0.956863,0.858824,0.968627,0.815476,0.11336,0.968627,0.0746479,0.928105,0.636364,0.913725,0.890196,0.705882,0.941176
0.219608,0.117647,0.384314,0.898039,0.721569,0.941176,0.800595,0.233333,0.941176,0.154671,0.853595,0.651163,0.831373,0.901961,0.698039,0.937255
0.92549,0.317647,0.741176,1,0.768627,0.964706,0.858757,0.231373,1,0.156384,0.911111,1,0.884314,0.901961,0.698039,0.937255
0.00392157,0.392157,0.619608,0.909804,0.764706,0.952941,0.795139,0.197531,0.952941,0.126866,0.875817,0.666667,0.858824,0.894118,0.709804,0.945098
0.796078,0.356863,0.133333,0.992157,0.760784,0.956863,0.858757,0.233202,0.992157,0.157742,0.903268,0.936508,0.876471,0.890196,0.694118,0.937255
0.380392,0.266667,0.423529,0.937255,0.752941,0.94902,0.823333,0.206612,0.94902,0.144131,0.879739,0.657895,0.85098,0.890196,0.705882,0.941176
0.694118,0.384314,0.917647,1,0.807843,0.964706,0.863946,0.192157,1,0.125884,0.924183,1,0.903922,0.886275,0.701961,0.937255
0.894118,0.776471,0.341176,1,0.945098,0.992157,0.857143,0.054902,1,0.034713,0.979085,1,0.972549,0.894118,0.701961,0.937255
0.831373,0.619608,0.807843,1,0.870588,0.976471,0.863636,0.129412,1,0.0826446,0.94902,1,0.935294,0.886275,0.701961,0.937255
0.341176,0.384314,0.737255,0.952941,0.796078,0.960784,0.825397,0.171429,0.960784,0.118669,0.903268,0.677419,0.878431,0.898039,0.709804,0.945098
0.305882,0.290196,0.286275,0.92549,0.74902,0.945098,0.816667,0.207469,0.945098,0.142216,0.873203,0.641026,0.847059,0.894118,0.701961,0.937255
0.121569,0.356863,0.494118,0.909804,0.764706,0.952941,0.795139,0.197531,0.952941,0.126866,0.875817,0.666667,0.858824,0.886275,0.694118,0.929412
0.0862745,0.454902,0.745098,0.92549,0.792157,0.960784,0.79845,0.17551,0.960784,0.112738,0.892811,0.68254,0.876471,0.898039,0.694118,0.937255
0.419608,0.74902,0.996078,0.984314,0.854902,0.976471,0.843434,0.131474,0.984314,0.0891365,0.938562,0.804878,0.919608,0.898039,0.705882,0.941176
0.431373,0.254902,0.772549,0.94902,0.768627,0.960784,0.823129,0.2,0.960784,0.139092,0.892811,0.710145,0.864706,0.894118,0.701961,0.937255
0.87451,0.447059,0.270588,1,0.784314,0.960784,0.863636,0.215686,1,0.142857,0.915033,1,0.892157,0.894118,0.690196,0.933333
0.866667,0.529412,0.486275,1,0.811765,0.964706,0.864583,0.188235,1,0.122881,0.92549,1,0.905882,0.898039,0.705882,0.941176
0.207843,0.219608,0.0352941,0.917647,0.729412,0.945098,0.812121,0.228216,0.945098,0.155824,0.864052,0.66265,0.837255,0.901961,0.709804,0.945098
0.141176,0.0352941,0.384314,0.894118,0.717647,0.941176,0.798246,0.2375,0.941176,0.156682,0.85098,0.655172,0.829412,0.894118,0.701961,0.937255
0.501961,0.6,0.458824,0.992157,0.843137,0.976471,0.850877,0.150198,0.992157,0.100418,0.937255,0.904762,0.917647,0.894118,0.701961,0.937255
0.223529,0.254902,0.32549,0.905882,0.741176,0.94902,0.798742,0.219008,0.94902,0.143505,0.865359,0.670886,0.845098,0.890196,0.698039,0.933333
0.423529,0.0588235,0.501961,0.929412,0.721569,0.94902,0.818965,0.239669,0.94902,0.167421,0.866667,0.690476,0.835294,0.894118,0.701961,0.937255
0.458824,0.52549,0.890196,0.968627,0.827451,0.964706,0.837963,0.145749,0.968627,0.100852,0.920261,0.692308,0.898039,0.894118,0.701961,0.937255
0.207843,0.45098,0.596078,0.937255,0.796078,0.964706,0.806202,0.174797,0.964706,0.114826,0.899346,0.704918,0.880392,0.894118,0.698039,0.941176
0.345098,0.811765,0.741176,0.980392,0.862745,0.972549,0.844444,0.12,0.980392,0.0807799,0.938562,0.75,0.921569,0.898039,0.694118,0.933333
0.309804,0.25098,0.109804,0.941176,0.737255,0.94902,0.82716,0.22314,0.94902,0.158209,0.875817,0.675,0.843137,0.894118,0.701961,0.937255
0.427451,0.662745,0.427451,0.984314,0.87451,0.980392,0.839286,0.111554,0.984314,0.0759668,0.946405,0.777778,0.929412,0.894118,0.698039,0.941176
0.858824,0.262745,0.611765,1,0.752941,0.94902,0.867725,0.247059,1,0.164006,0.900654,1,0.876471,0.890196,0.698039,0.933333
0.686275,0.45098,0.435294,1,0.811765,0.964706,0.864583,0.188235,1,0.122881,0.92549,1,0.905882,0.890196,0.698039,0.933333
0.741176,0.541176,0.223529,1,0.803922,0.960784,0.866667,0.196078,1,0.12766,0.921569,1,0.901961,0.886275,0.701961,0.937255
0.439216,0.729412,0.164706,0.984314,0.858824,0.968627,0.854167,0.12749,0.984314,0.083682,0.937255,0.8,0.921569,0.894118,0.701961,0.937255
0.756863,0.537255,0.054902,0.996078,0.815686,0.956863,0.869565,0.181102,0.996078,0.116147,0.922876,0.958333,0.905882,0.894118,0.701961,0.937255
0.615686,0.698039,0.0745098,1,0.890196,0.980392,0.863095,0.109804,1,0.0696721,0.956863,1,0.945098,0.890196,0.705882,0.941176
0.6,0.294118,0.47451,0.984314,0.768627,0.960784,0.851515,0.219123,0.984314,0.150289,0.904575,0.873016,0.876471,0.882353,0.698039,0.933333
0.65098,0.152941,0.235294,0.988235,0.733333,0.952941,0.85641,0.257936,0.988235,0.177419,0.891503,0.915493,0.860784,0.890196,0.698039,0.933333
0.952941,0.964706,0.0117647,1,0.992157,1,0.833333,0.00784314,1,0.00524253,0.997386,1,0.996078,0.890196,0.705882,0.941176
0.666667,0.878431,0.772549,1,0.933333,0.984314,0.872549,0.0666667,1,0.0403226,0.972549,1,0.966667,0.894118,0.698039,0.941176
0.615686,0.901961,0.2,1,0.92549,0.988235,0.859649,0.0745098,1,0.0471063,0.971242,0.999999,0.962745,0.898039,0.694118,0.933333
0.796078,0.396078,0.552941,1,0.780392,0.956863,0.866071,0.219608,1,0.144699,0.912418,1,0.890196,0.894118,0.701961,0.937255
0.0392157,0.0509804,0.882353,0.901961,0.752941,0.956863,0.788462,0.213115,0.956863,0.135135,0.870588,0.702703,0.854902,0.894118,0.701961,0.937255
0.109804,0.470588,0.376471,0.909804,0.772549,0.956863,0.79078,0.192623,0.956863,0.121843,0.879739,0.68116,0.864706,0.890196,0.698039,0.933333
0.145098,0.372549,0.372549,0.917647,0.764706,0.956863,0.79932,0.20082,0.956863,0.130758,0.879739,0.690141,0.860784,0.890196,0.694118,0.937255
0.168627,0.12549,0.760784,0.901961,0.745098,0.94902,0.794872,0.214876,0.94902,0.138973,0.865359,0.666667,0.847059,0.890196,0.698039,0.933333
0.443137,0.643137,0.0196078,0.996078,0.85098,0.972549,0.86036,0.145669,0.996078,0.0945758,0.939869,0.948718,0.923529,0.894118,0.701961,0.941176
0.0117647,0.741176,0.52549,0.952941,0.85098,0.980392,0.79798,0.132,0.980392,0.0830986,0.928105,0.767442,0.915686,0.894118,0.701961,0.937255
0.658824,0.835294,0.301961,1,0.92549,0.988235,0.859649,0.0745098,1,0.0471063,0.971242,0.999999,0.962745,0.901961,0.698039,0.937255
0.552941,0.109804,0.411765,0.952941,0.721569,0.945098,0.838983,0.242798,0.952941,0.173653,0.873203,0.710843,0.837255,0.894118,0.701961,0.937255
0.129412,0.741176,0.45098,0.952941,0.854902,0.972549,0.805556,0.120968,0.972549,0.077574,0.926797,0.681818,0.913725,0.894118,0.701961,0.937255
0.933333,0.219608,0.694118,1,0.760784,0.956863,0.863388,0.239216,1,0.160173,0.905882,1,0.880392,0.894118,0.690196,0.929412
0.372549,0.509804,0.854902,0.956863,0.811765,0.964706,0.824786,0.158537,0.964706,0.109039,0.911111,0.684211,0.888235,0.890196,0.705882,0.941176
0.470588,0.678431,0.109804,0.988235,0.85098,0.972549,0.852381,0.138889,0.988235,0.0920502,0.937255,0.853659,0.919608,0.898039,0.694118,0.933333
0.333333,0.780392,0.709804,0.972549,0.85098,0.972549,0.833333,0.125,0.972549,0.0869565,0.932026,0.688889,0.911765,0.898039,0.694118,0.933333
0.960784,0.376471,0.0313726,1,0.760784,0.956863,0.863388,0.239216,1,0.160173,0.905882,1,0.880392,0.898039,0.698039,0.937255
0.839216,0.992157,0.85098,1,0.984314,1,0.833333,0.0156863,1,0.0105125,0.994771,1,0.992157,0.882353,0.694118,0.937255
0.443137,0.6,0.713726,0.988235,0.85098,0.972549,0.852381,0.138889,0.988235,0.0920502,0.937255,0.853659,0.919608,0.894118,0.701961,0.937255
0.129412,0.345098,0.447059,0.905882,0.760784,0.952941,0.792517,0.201646,0.952941,0.128743,0.873203,0.671233,0.856863,0.901961,0.698039,0.937255
0.752941,0.141176,0.298039,1,0.729412,0.94902,0.864734,0.270588,1,0.183016,0.892811,1,0.864706,0.886275,0.690196,0.933333
0.360784,0.831373,0.458824,0.968627,0.847059,0.968627,0.833333,0.125506,0.968627,0.087324,0.928105,0.659574,0.907843,0.882353,0.698039,0.933333
0.682353,0.756863,0.882353,1,0.929412,0.992157,0.851852,0.0705882,1,0.0456376,0.973856,1,0.964706,0.894118,0.690196,0.933333
0.482353,0.886275,0.870588,1,0.921569,0.992157,0.85,0.0784314,1,0.0511439,0.971242,1,0.960784,0.898039,0.698039,0.937255
0.701961,0.596078,0.239216,1,0.85098,0.976471,0.859649,0.14902,1,0.0970874,0.942484,1,0.92549,0.898039,0.694118,0.937255
0.0862745,0.25098,0.286275,0.901961,0.737255,0.945098,0.798742,0.219917,0.945098,0.144158,0.861438,0.654321,0.841177,0.890196,0.705882,0.941176
