0.305882,0.164706,0.309804,0.823529,0.207843,0.333333,0.96603,0.747619,0.823529,0.543103,0.454902,0.635628,0.515686
0.988235,0.960784,0.737255,0.984314,0.392157,0.52549,0.962472,0.601594,0.984314,0.381443,0.633987,0.949686,0.688235
0.972549,0.901961,0.431373,0.988235,0.333333,0.419608,0.978044,0.662698,0.988235,0.425676,0.580392,0.965318,0.660784
0.486275,0.862745,0.435294,0.85098,0.301961,0.392157,0.972619,0.645161,0.85098,0.413706,0.515033,0.648148,0.576471
0.909804,0.8,0.690196,0.968627,0.329412,0.505882,0.953988,0.659919,0.968627,0.452174,0.601307,0.910615,0.64902
0.584314,0.745098,0.917647,0.905882,0.305882,0.501961,0.945534,0.662338,0.905882,0.464531,0.571242,0.761194,0.605882
0.658824,0.243137,0.0235294,0.941176,0.211765,0.34902,0.968638,0.775,0.941176,0.577024,0.500654,0.861111,0.576471
0.462745,0.917647,0.611765,0.870588,0.364706,0.454902,0.970284,0.581081,0.870588,0.352668,0.563399,0.661538,0.617647
0.956863,0.662745,0.513726,1,0.215686,0.443137,0.951667,0.784314,1,0.609929,0.552941,1,0.607843
0.172549,0.964706,0.854902,0.807843,0.372549,0.509804,0.947447,0.538835,0.807843,0.338747,0.563399,0.5311,0.590196
0.368627,0.054902,0.207843,0.866667,0.219608,0.34902,0.966667,0.746606,0.866667,0.540984,0.478431,0.708154,0.543137
0.231373,0.666667,0.227451,0.835294,0.329412,0.380392,0.983204,0.605634,0.835294,0.360406,0.515033,0.605634,0.582353
0.988235,0.411765,0.14902,1,0.168627,0.364706,0.960692,0.831373,1,0.670077,0.511111,1,0.584314
0.882353,0.772549,0.270588,1,0.239216,0.4,0.964777,0.760784,1,0.562201,0.546405,1,0.619608
0.72549,0.913725,0.184314,0.980392,0.364706,0.407843,0.988323,0.628,0.980392,0.375839,0.584314,0.94012,0.672549
0.137255,0.443137,0.862745,0.803922,0.262745,0.486275,0.931159,0.673171,0.803922,0.492424,0.517647,0.579832,0.533333
0.333333,0.262745,0.12549,0.862745,0.235294,0.34902,0.969792,0.727273,0.862745,0.512195,0.482353,0.695652,0.54902
0.278431,0.764706,0.701961,0.839216,0.345098,0.490196,0.951058,0.588785,0.839216,0.381733,0.55817,0.605769,0.592157
0.294118,0.780392,0.835294,0.815686,0.282353,0.494118,0.933824,0.653846,0.815686,0.46798,0.530719,0.591304,0.54902
0.501961,0.180392,0.32549,0.901961,0.2,0.372549,0.959032,0.778261,0.901961,0.593085,0.491503,0.781659,0.55098
0.454902,0.317647,0.407843,0.866667,0.239216,0.392157,0.959375,0.723982,0.866667,0.520942,0.499346,0.701754,0.552941
0.976471,0.360784,0.886275,1,0.152941,0.45098,0.941358,0.847059,1,0.713936,0.534641,1,0.576471
0.180392,0.164706,0.917647,0.792157,0.219608,0.486275,0.922374,0.722772,0.792157,0.560209,0.499346,0.579365,0.505882
0.45098,0.545098,0.192157,0.886275,0.25098,0.360784,0.971193,0.716814,0.886275,0.497382,0.499346,0.736364,0.568627
0.109804,0.552941,0.0627451,0.803922,0.282353,0.345098,0.97995,0.64878,0.803922,0.408219,0.477124,0.570816,0.543137
0.0470588,0.239216,0.337255,0.807843,0.239216,0.368627,0.962069,0.703884,0.807843,0.493075,0.471895,0.596708,0.523529
0.968627,0.729412,0.427451,1,0.262745,0.427451,0.962766,0.737255,1,0.533643,0.563399,1,0.631373
0.760784,0.639216,0.160784,0.996078,0.270588,0.392157,0.972072,0.728346,0.996078,0.510638,0.552941,0.989305,0.633333
0.00392157,0.811765,0.454902,0.784314,0.294118,0.384314,0.969333,0.625,0.784314,0.396783,0.487582,0.531915,0.539216
0.415686,0.878431,0.172549,0.866667,0.341176,0.380392,0.987562,0.606335,0.866667,0.355556,0.529412,0.663366,0.603922
0.882353,0.764706,0.894118,0.984314,0.345098,0.576471,0.939673,0.649402,0.984314,0.45679,0.635294,0.953216,0.664706
0.45098,0.356863,0.384314,0.898039,0.235294,0.376471,0.964497,0.737991,0.898039,0.532467,0.503268,0.764706,0.566667
0.4,0.870588,0.788235,0.866667,0.376471,0.501961,0.957333,0.565611,0.866667,0.352809,0.581699,0.647668,0.621569
0.117647,0.388235,0.0392157,0.807843,0.243137,0.329412,0.974537,0.699029,0.807843,0.471591,0.460131,0.595041,0.52549
0.258824,0.188235,0.529412,0.819608,0.227451,0.4,0.951435,0.722488,0.819608,0.528455,0.482353,0.621399,0.523529
0.239216,0.282353,0.74902,0.8,0.231373,0.458824,0.933333,0.710784,0.8,0.534211,0.496732,0.587045,0.515686
0.482353,0.815686,0.145098,0.886275,0.364706,0.388235,0.992481,0.588496,0.886275,0.332536,0.546405,0.696335,0.62549
0.686275,0.666667,0.619608,0.968627,0.290196,0.454902,0.959538,0.700405,0.968627,0.491991,0.571242,0.915344,0.629412
0.203922,0.509804,0.027451,0.819608,0.270588,0.345098,0.977381,0.669856,0.819608,0.434426,0.478431,0.603448,0.545098
0.0705882,0.682353,0.278431,0.8,0.27451,0.352941,0.975124,0.656863,0.8,0.423077,0.475817,0.567797,0.537255
0.411765,0.811765,0.345098,0.862745,0.360784,0.407843,0.984375,0.581818,0.862745,0.336538,0.543791,0.646465,0.611765
0.945098,0.572549,0.027451,1,0.223529,0.368627,0.968855,0.776471,1,0.578818,0.530719,1,0.611765
0.545098,0.937255,0.968627,0.905882,0.372549,0.517647,0.954657,0.588745,0.905882,0.377729,0.598693,0.73913,0.639216
0.364706,0.0627451,0,0.843137,0.207843,0.32549,0.969136,0.753488,0.843137,0.547009,0.458824,0.669422,0.52549
0.313726,0.556863,0.768627,0.827451,0.258824,0.486275,0.933333,0.687204,0.827451,0.506234,0.524183,0.622318,0.543137
0.541176,0.611765,0.192157,0.929412,0.301961,0.388235,0.977083,0.675105,0.929412,0.440678,0.539869,0.816327,0.615686
0.423529,0.509804,0.576471,0.854902,0.278431,0.439216,0.953515,0.674312,0.854902,0.468828,0.524183,0.665158,0.566667
0.196078,0.235294,0.0509804,0.831373,0.239216,0.333333,0.97351,0.712264,0.831373,0.488827,0.467974,0.637131,0.535294
0.701961,0.498039,0.956863,0.956863,0.243137,0.541176,0.930403,0.745902,0.956863,0.581081,0.580392,0.892157,0.6
0.509804,0.87451,0.960784,0.87451,0.298039,0.529412,0.933107,0.659193,0.87451,0.474654,0.56732,0.696683,0.586275
0.160784,0.968627,0.286275,0.811765,0.392157,0.392157,0,0.516908,0.811765,0.262899,0.532026,0.527094,0.601961
0.00392157,0.431373,0.886275,0.796078,0.258824,0.486275,0.92944,0.674877,0.796078,0.496183,0.513725,0.568465,0.527451
0.0392157,0.509804,0.172549,0.796078,0.266667,0.345098,0.975309,0.665025,0.796078,0.431755,0.469281,0.564854,0.531373
0.619608,0.231373,0,0.92549,0.203922,0.341176,0.968297,0.779661,0.92549,0.584,0.490196,0.828829,0.564706
0.215686,0.784314,0.882353,0.807843,0.298039,0.509804,0.930769,0.631068,0.807843,0.446602,0.538562,0.570175,0.552941
0.0901961,0.447059,0.764706,0.796078,0.258824,0.458824,0.937956,0.674877,0.796078,0.487047,0.504575,0.568465,0.527451
0.462745,0.227451,0.180392,0.866667,0.223529,0.345098,0.968496,0.742081,0.866667,0.532787,0.478431,0.706897,0.545098
0.878431,0.960784,0.298039,1,0.423529,0.454902,0.99093,0.576471,1,0.323591,0.626144,1,0.711765
0.396078,0.478431,0.207843,0.87451,0.278431,0.368627,0.974781,0.681614,0.87451,0.451031,0.50719,0.703704,0.576471
0.509804,0.192157,0.937255,0.886275,0.215686,0.501961,0.92885,0.756637,0.886275,0.596577,0.534641,0.746725,0.55098
0.866667,0.172549,0.94902,0.988235,0.137255,0.478431,0.93318,0.861111,0.988235,0.743276,0.53464,0.973094,0.562745
0.4,0.858824,0.286275,0.839216,0.372549,0.392157,0.992997,0.556075,0.839216,0.303178,0.53464,0.59204,0.605882
0.156863,0.694118,0.109804,0.807843,0.313726,0.34902,0.988095,0.61165,0.807843,0.36,0.490196,0.5625,0.560784
0.576471,0.34902,0.25098,0.945098,0.223529,0.368627,0.966486,0.763485,0.945098,0.563776,0.512418,0.867925,0.584314
0.368627,0.372549,0.101961,0.87451,0.254902,0.356863,0.972574,0.70852,0.87451,0.485488,0.495425,0.711712,0.564706
0.0352941,0.537255,0.921569,0.796078,0.266667,0.494118,0.928395,0.665025,0.796078,0.486146,0.518954,0.564854,0.531373
0.0588235,0.686275,0.2,0.803922,0.305882,0.356863,0.98294,0.619512,0.803922,0.374332,0.488889,0.559471,0.554902
0.603922,0.372549,0.509804,0.960784,0.219608,0.407843,0.957672,0.771429,0.960784,0.585185,0.529412,0.904306,0.590196
0.831373,0.647059,0.682353,1,0.247059,0.466667,0.951389,0.752941,1,0.567506,0.571242,1,0.623529
0.945098,0.866667,0.721569,1,0.321569,0.537255,0.947013,0.678431,1,0.481013,0.619608,1,0.660784
0.329412,0.639216,0.0784314,0.839216,0.278431,0.34902,0.979021,0.668224,0.839216,0.430481,0.488889,0.635556,0.558824
0.0901961,0.0156863,0.32549,0.792157,0.215686,0.341176,0.963719,0.727723,0.792157,0.520349,0.449673,0.581028,0.503922
0.513726,0.65098,0.160784,0.878431,0.313726,0.364706,0.984954,0.642857,0.878431,0.395466,0.518954,0.699029,0.596078
0.545098,0.368627,0.109804,0.92549,0.231373,0.360784,0.968927,0.75,0.92549,0.542636,0.505882,0.823256,0.578431
0.572549,0.980392,0.0705882,0.929412,0.407843,0.4,0.00246914,0.56962,0.929412,0.309255,0.579085,0.789474,0.664706
0.0235294,0.223529,0.890196,0.788235,0.223529,0.470588,0.927083,0.716418,0.788235,0.547619,0.494118,0.571429,0.505882
0.988235,0.541176,0.752941,0.988235,0.172549,0.458824,0.941506,0.825397,0.988235,0.680387,0.539869,0.971963,0.580392
0.478431,0.462745,0.0431373,0.894118,0.278431,0.360784,0.977707,0.688596,0.894118,0.455243,0.511111,0.744076,0.586275
0.478431,0.121569,0.156863,0.898039,0.2,0.341176,0.966292,0.777293,0.898039,0.583106,0.479739,0.773913,0.54902
0.968627,0.529412,0.262745,1,0.203922,0.396078,0.95977,0.796078,1,0.617647,0.533333,1,0.601961
0.882353,0.654902,0.937255,1,0.227451,0.564706,0.927242,0.772549,1,0.619256,0.597386,1,0.613725
0.545098,0.356863,0.305882,0.941176,0.243137,0.392157,0.964419,0.741667,0.941176,0.537313,0.52549,0.855769,0.592157
0.2,0.823529,0.141176,0.823529,0.360784,0.380392,0.992938,0.561905,0.823529,0.308271,0.521569,0.567308,0.592157
0.0509804,0.733333,0.705882,0.796078,0.301961,0.411765,0.962963,0.62069,0.796078,0.4,0.503268,0.547826,0.54902
0.662745,0.678431,0.219608,0.972549,0.305882,0.396078,0.977451,0.685484,0.972549,0.451991,0.55817,0.923913,0.639216
0.266667,0.0470588,0.952941,0.823529,0.219608,0.498039,0.92316,0.733333,0.823529,0.572519,0.513726,0.631148,0.521569
