0.00784314,0.34902,0.839216
0.0117647,0.352941,0.839216
0.0117647,0.352941,0.839216
0.0117647,0.360784,0.847059
0.0117647,0.352941,0.839216
0.0156863,0.356863,0.847059
0.00392157,0.352941,0.839216
0.00784314,0.356863,0.843137
0.0117647,0.352941,0.843137
0.00784314,0.34902,0.839216
0.00392157,0.352941,0.839216
0.0196078,0.34902,0.843137
0.0117647,0.345098,0.839216
0.0117647,0.352941,0.839216
0.0196078,0.34902,0.843137
0.0117647,0.352941,0.843137
0.0156863,0.345098,0.839216
0.0117647,0.352941,0.843137
0.0117647,0.352941,0.843137
0.00392157,0.352941,0.839216
0.00784314,0.34902,0.839216
0.0117647,0.360784,0.847059
0.00784314,0.34902,0.835294
0.0156863,0.356863,0.847059
0.0156863,0.356863,0.843137
0.0117647,0.352941,0.843137
0.0117647,0.345098,0.835294
0.00784314,0.34902,0.839216
0.0117647,0.352941,0.843137
0.00392157,0.345098,0.831373
0.00784314,0.34902,0.839216
0.0156863,0.356863,0.847059
0.00392157,0.345098,0.835294
0.00784314,0.34902,0.839216
0.0117647,0.352941,0.839216
0.0117647,0.360784,0.847059
0.0117647,0.352941,0.839216
0.0117647,0.352941,0.839216
0.0196078,0.360784,0.847059
0.00784314,0.34902,0.839216
0.0156863,0.364706,0.85098
0.0117647,0.352941,0.839216
0.00784314,0.34902,0.839216
0.00392157,0.352941,0.843137
0.00784314,0.356863,0.843137
0.0196078,0.360784,0.85098
0.0117647,0.360784,0.847059
0.00392157,0.352941,0.839216
0.0117647,0.352941,0.843137
0.00784314,0.34902,0.839216
0.00784314,0.34902,0.835294
0.00784314,0.34902,0.839216
0.0117647,0.352941,0.843137
0.0156863,0.34902,0.839216
0.00784314,0.34902,0.835294
0.0196078,0.360784,0.847059
0.0117647,0.360784,0.847059
0.0156863,0.356863,0.843137
0.0117647,0.352941,0.839216
0.0156863,0.356863,0.847059
0.00784314,0.356863,0.843137
0.00784314,0.356863,0.843137
0,0.34902,0.835294
0.00392157,0.352941,0.839216
0.00392157,0.352941,0.839216
0.0117647,0.352941,0.843137
0.0117647,0.352941,0.839216
0.0117647,0.352941,0.843137
0.0117647,0.352941,0.839216
0.0196078,0.360784,0.85098
0.00784314,0.34902,0.835294
0.00784314,0.34902,0.839216
0.0117647,0.352941,0.839216
0.0117647,0.360784,0.847059
0.0117647,0.360784,0.847059
0.00784314,0.34902,0.839216
0.00784314,0.34902,0.835294
0.0156863,0.356863,0.843137
0.0117647,0.352941,0.839216
0.0117647,0.356863,0.843137
0.0117647,0.345098,0.839216
0.00392157,0.345098,0.835294
0.0156863,0.345098,0.839216
0.0117647,0.352941,0.839216
0.0156863,0.352941,0.843137
0.0117647,0.352941,0.843137
0.0117647,0.352941,0.843137
0.0117647,0.352941,0.839216
0.0196078,0.360784,0.847059
0.00784314,0.34902,0.839216
0.0117647,0.352941,0.843137
0.00392157,0.333333,0.827451
0.0117647,0.345098,0.835294
0.0156863,0.356863,0.843137
0.00784314,0.34902,0.839216
0.00784314,0.34902,0.835294
0.0117647,0.360784,0.847059
0.00784314,0.356863,0.843137
0.0156863,0.364706,0.85098
0.0117647,0.352941,0.839216
0.0156863,0.364706,0.85098
0.00784314,0.356863,0.843137
0.0117647,0.352941,0.843137
0.0117647,0.360784,0.847059
0.0117647,0.352941,0.843137
0.0156863,0.364706,0.85098
0.0117647,0.352941,0.843137
0.0117647,0.352941,0.839216
0.00784314,0.34902,0.835294
0.0156863,0.356863,0.843137
0.00784314,0.34902,0.839216
0.0117647,0.352941,0.839216
0.0117647,0.352941,0.843137
0.0117647,0.352941,0.839216
0.0117647,0.352941,0.839216
0.00784314,0.34902,0.835294
0.0156863,0.356863,0.843137
0.0117647,0.352941,0.843137
0.0156863,0.356863,0.843137
0.0156863,0.364706,0.85098
0.0117647,0.352941,0.843137
0.0117647,0.360784,0.85098
0.00392157,0.352941,0.839216
0.0156863,0.356863,0.843137
0.00392157,0.345098,0.831373
0.00392157,0.345098,0.831373
0.0117647,0.352941,0.843137
0.0117647,0.352941,0.839216
0.0156863,0.356863,0.847059
0.0156863,0.356863,0.843137
0.00784314,0.352941,0.839216
0.00392157,0.352941,0.839216
0.0156863,0.356863,0.843137
0.00392157,0.345098,0.831373
0.00784314,0.34902,0.839216
0.00784314,0.356863,0.847059
0.0117647,0.352941,0.839216
0.0117647,0.352941,0.839216
0.0117647,0.352941,0.843137
0.00784314,0.356863,0.843137
0.00784314,0.34902,0.839216
0.0156863,0.356863,0.847059
0.0156863,0.356863,0.843137
0.0117647,0.352941,0.843137
0.00784314,0.34902,0.839216
0.0156863,0.356863,0.843137
0.0156863,0.34902,0.843137
0.0117647,0.352941,0.843137
0.0196078,0.360784,0.847059
0.0196078,0.360784,0.85098
