0.996078,0.184314,0.101961,1,1,0.462745,0.166667,0.537255,1,0.436306,0.820915,1,0.731373
0.439216,0.847059,0.0823529,0.937255,1,0.356863,0.182927,0.643137,1,0.533333,0.764706,1,0.678431
0.541176,0.803922,0.988235,0.945098,1,0.760784,0.204918,0.239216,1,0.156522,0.901961,1,0.880392
0.0431373,0.184314,0.741176,0.854902,0.972549,0.631373,0.224138,0.350806,0.972549,0.229665,0.819608,0.861386,0.801961
0.705882,0.956863,0.392157,1,1,0.886275,0.166667,0.113725,1,0.0788043,0.962092,1,0.943137
0.388235,0.156863,0.8,0.894118,0.972549,0.666667,0.209402,0.314516,0.972549,0.210526,0.844444,0.847826,0.819608
0.603922,0.505882,0.0901961,0.984314,1,0.435294,0.171296,0.564706,1,0.460292,0.806536,1,0.717647
0.054902,0.972549,0.137255,0.898039,1,0.509804,0.201333,0.490196,1,0.364821,0.802614,1,0.754902
0.596078,0.498039,0.741176,0.933333,1,0.666667,0.2,0.333333,1,0.230769,0.866667,1,0.833333
0.545098,0.654902,0.647059,0.964706,1,0.560784,0.18006,0.439216,1,0.333851,0.84183,1,0.780392
0.270588,0.698039,0.988235,0.87451,1,0.694118,0.235043,0.305882,1,0.189313,0.856209,1,0.847059
0.745098,0.85098,0.886275,1,1,0.85098,0.166667,0.14902,1,0.104539,0.950327,1,0.92549
0.980392,0.0470588,0.184314,1,0.988235,0.47451,0.162935,0.52549,1,0.421974,0.820915,1,0.737255
0.337255,0.713726,0.827451,0.878431,1,0.65098,0.224719,0.34902,1,0.227907,0.843137,1,0.82549
0.694118,0.839216,0.341176,1,1,0.8,0.166667,0.2,1,0.142857,0.933333,1,0.9
0.792157,0.545098,0.788235,1,1,0.639216,0.166667,0.360784,1,0.273403,0.879739,1,0.819608
0.819608,0.407843,0.498039,1,1,0.560784,0.166667,0.439216,1,0.343032,0.853595,1,0.780392
0.137255,0.815686,0.815686,0.862745,1,0.654902,0.232955,0.345098,1,0.219626,0.839216,1,0.827451
0.00784314,0.670588,0.235294,0.866667,1,0.392157,0.203226,0.607843,1,0.479167,0.752941,1,0.696078
0.752941,0.717647,0.627451,1,1,0.780392,0.166667,0.219608,1,0.157969,0.926797,1,0.890196
0.188235,0.258824,0.698039,0.878431,0.992157,0.6,0.215,0.395257,0.992157,0.271429,0.823529,0.961538,0.796078
0.984314,0.368627,0.0431373,1,1,0.458824,0.166667,0.541176,1,0.440191,0.819608,1,0.729412
0.121569,0.0470588,0.164706,0.878431,0.980392,0.454902,0.199005,0.536,0.980392,0.410169,0.771242,0.930556,0.717647
0.788235,0.713726,0.113725,1,1,0.564706,0.166667,0.435294,1,0.33945,0.854902,1,0.782353
0.960784,0.756863,0.176471,0.996078,1,0.67451,0.168675,0.32549,1,0.242291,0.890196,1,0.837255
0.819608,0.921569,0.505882,0.996078,0.996078,0.996078,-nan(ind),0,0.996078,0,0.996078,0,0.996078
0.419608,0.470588,0.290196,0.937255,1,0.482353,0.186869,0.517647,1,0.401945,0.806536,1,0.741176
0.576471,0.270588,0.968627,0.952941,0.988235,0.72549,0.189055,0.265873,0.988235,0.183823,0.888889,0.917808,0.856863
0.431373,0.905882,0.560784,0.921569,1,0.52549,0.194215,0.47451,1,0.355769,0.815686,1,0.762745
0.639216,0.164706,0.403922,0.960784,0.992157,0.521569,0.177778,0.474308,0.992157,0.36767,0.824837,0.967742,0.756863
0.705882,0.0392157,0.631373,0.988235,0.984314,0.556863,0.165152,0.436508,0.988235,0.339535,0.843137,0.948276,0.772549
0.403922,0.184314,0.101961,0.933333,1,0.447059,0.186761,0.552941,1,0.436573,0.793464,1,0.723529
0.243137,0.913725,0.54902,0.917647,1,0.658824,0.206897,0.341176,1,0.232877,0.858824,1,0.829412
0.12549,0.905882,0.423529,0.878431,1,0.419608,0.201577,0.580392,1,0.452218,0.766013,1,0.709804
0.87451,0.541176,0.658824,1,1,0.631373,0.166667,0.368627,1,0.280179,0.877124,1,0.815686
0.156863,0.258824,0.431373,0.866667,1,0.533333,0.214286,0.466667,1,0.333333,0.8,1,0.766667
0.341176,0.541176,0.301961,0.909804,1,0.411765,0.192222,0.588235,1,0.467905,0.773856,1,0.705882
0.192157,0.454902,0.764706,0.858824,1,0.643137,0.232601,0.356863,1,0.22884,0.833987,1,0.821569
0.658824,0.909804,0.345098,0.996078,1,0.607843,0.168333,0.392157,1,0.299699,0.867974,1,0.803922
0.215686,0.0980392,0.254902,0.894118,0.984314,0.470588,0.195929,0.521912,0.984314,0.398998,0.783006,0.942446,0.727451
0.847059,0.172549,0.682353,0.980392,0.992157,0.603922,0.171717,0.391304,0.992157,0.296804,0.858824,0.961165,0.798039
0.972549,0.0509804,0.0392157,1,1,0.47451,0.166667,0.52549,1,0.424723,0.824837,1,0.737255
0.498039,0.866667,0.282353,0.984314,1,0.67451,0.174699,0.32549,1,0.238938,0.886275,1,0.837255
0.945098,0.976471,0.72549,0.996078,0.996078,0.996078,-nan(ind),0,0.996078,0,0.996078,0,0.996078
0.027451,0.596078,0.360784,0.870588,1,0.462745,0.206813,0.537255,1,0.405042,0.777778,1,0.731373
0.654902,0.811765,0.635294,0.996078,1,0.823529,0.17037,0.176471,1,0.123783,0.939869,1,0.911765
0.772549,0.298039,0.321569,1,1,0.482353,0.166667,0.517647,1,0.417062,0.827451,1,0.741176
0.360784,0.945098,0.333333,0.933333,1,0.654902,0.198864,0.345098,1,0.240909,0.862745,1,0.827451
0.278431,0.203922,0.109804,0.901961,1,0.447059,0.196218,0.552941,1,0.429048,0.783007,1,0.723529
0.254902,0.807843,0.141176,0.894118,1,0.388235,0.195513,0.611765,1,0.489691,0.760784,1,0.694118
0.537255,0.87451,0.341176,0.972549,1,0.658824,0.180077,0.341176,1,0.248882,0.877124,1,0.829412
0.541176,0.333333,0.505882,0.94902,1,0.572549,0.186544,0.427451,1,0.318818,0.840523,1,0.786275
0.32549,0.627451,0.360784,0.905882,1,0.415686,0.193512,0.584314,1,0.462838,0.773856,1,0.707843
0.235294,0.74902,0.00392157,0.894118,1,0.301961,0.191948,0.698039,1,0.5875,0.732026,1,0.65098
0.952941,0.329412,0.686275,1,1,0.615686,0.166667,0.384314,1,0.293853,0.871895,1,0.807843
0.470588,0.317647,0.129412,0.952941,1,0.435294,0.180556,0.564706,1,0.453202,0.796078,1,0.717647
0.0117647,0.0431373,0.74902,0.858824,0.960784,0.639216,0.219512,0.334694,0.960784,0.220096,0.819608,0.803922,0.8
0.956863,0.415686,0.435294,1,1,0.501961,0.166667,0.498039,1,0.398119,0.833987,1,0.75098
0.545098,0.921569,0.811765,0.980392,1,0.815686,0.184397,0.184314,1,0.124825,0.932026,1,0.907843
0.882353,0.764706,0.192157,1,1,0.733333,0.166667,0.266667,1,0.195122,0.911111,1,0.866667
0.878431,0.101961,0.258824,1,0.988235,0.482353,0.162879,0.517647,1,0.414286,0.823529,1,0.741176
0.505882,0.760784,0.25098,0.952941,1,0.576471,0.185185,0.423529,1,0.316279,0.843137,1,0.788235
0.0392157,0.607843,0.176471,0.866667,1,0.380392,0.202532,0.619608,1,0.492147,0.74902,1,0.690196
