0.0509804,0.576471,0.6
0.0509804,0.572549,0.596078
0.0392157,0.556863,0.580392
0.0470588,0.572549,0.596078
0.0509804,0.568627,0.592157
0.0509804,0.568627,0.592157
0.0470588,0.568627,0.584314
0.0313726,0.568627,0.588235
0.0627451,0.584314,0.6
0.0470588,0.568627,0.592157
0.0509804,0.572549,0.588235
0.0627451,0.576471,0.592157
0.0431373,0.568627,0.592157
0.0509804,0.572549,0.596078
0.054902,0.576471,0.6
0.0666667,0.576471,0.6
0.0470588,0.572549,0.596078
0.0431373,0.568627,0.592157
0.0509804,0.568627,0.592157
0.054902,0.572549,0.596078
0.0431373,0.568627,0.592157
0.0470588,0.564706,0.588235
0.0509804,0.576471,0.6
0.0431373,0.572549,0.588235
0.0509804,0.568627,0.592157
0.0431373,0.560784,0.584314
0.0588235,0.576471,0.6
0.0431373,0.564706,0.588235
0.0392157,0.564706,0.588235
0.0470588,0.572549,0.596078
0.054902,0.572549,0.596078
0.0627451,0.576471,0.6
0.0392157,0.564706,0.588235
0.0588235,0.568627,0.592157
0.054902,0.572549,0.596078
0.0431373,0.568627,0.592157
0.0470588,0.572549,0.596078
0.0352941,0.572549,0.592157
0.0431373,0.568627,0.592157
0.0509804,0.572549,0.596078
0.0431373,0.568627,0.592157
0.0588235,0.576471,0.6
0.0470588,0.564706,0.588235
0.0431373,0.564706,0.588235
0.0509804,0.568627,0.592157
0.0509804,0.572549,0.588235
0.0470588,0.564706,0.588235
0.0470588,0.564706,0.588235
0.0509804,0.568627,0.592157
0.0509804,0.576471,0.6
0.0313726,0.568627,0.588235
0.0431373,0.564706,0.588235
0.0470588,0.572549,0.596078
0.0470588,0.568627,0.592157
0.0352941,0.568627,0.588235
0.0588235,0.572549,0.588235
0.0509804,0.572549,0.588235
0.0509804,0.572549,0.588235
0.0431373,0.560784,0.584314
0.0392157,0.564706,0.588235
0.0509804,0.568627,0.592157
0.0470588,0.564706,0.588235
0.0431373,0.568627,0.592157
0.054902,0.568627,0.592157
0.0392157,0.564706,0.588235
0.0509804,0.576471,0.6
0.0509804,0.572549,0.588235
0.054902,0.576471,0.592157
0.0588235,0.576471,0.6
0.0392157,0.576471,0.596078
0.0431373,0.564706,0.588235
0.054902,0.564706,0.588235
0.0470588,0.572549,0.596078
0.0431373,0.568627,0.592157
0.0431373,0.560784,0.584314
0.0509804,0.568627,0.592157
0.054902,0.572549,0.596078
0.0509804,0.568627,0.592157
0.0627451,0.572549,0.596078
0.0470588,0.568627,0.584314
0.0470588,0.564706,0.588235
0.0431373,0.568627,0.596078
0.0509804,0.568627,0.592157
0.054902,0.572549,0.596078
0.0392157,0.560784,0.584314
0.0509804,0.568627,0.592157
0.0392157,0.572549,0.596078
0.0470588,0.568627,0.592157
0.0392157,0.564706,0.588235
0.0431373,0.568627,0.592157
0.0470588,0.564706,0.588235
0.0588235,0.568627,0.592157
0.0431373,0.568627,0.592157
0.0509804,0.568627,0.592157
0.0509804,0.568627,0.592157
0.0509804,0.568627,0.592157
0.0392157,0.560784,0.584314
0.054902,0.568627,0.592157
0.054902,0.572549,0.596078
0.0588235,0.576471,0.6
0.0470588,0.572549,0.596078
0.0509804,0.568627,0.592157
0.0470588,0.568627,0.588235
0.0509804,0.576471,0.6
0.0392157,0.568627,0.592157
0.0431373,0.572549,0.588235
0.0470588,0.564706,0.588235
0.0352941,0.560784,0.588235
0.0470588,0.564706,0.588235
0.0470588,0.572549,0.596078
0.0509804,0.568627,0.592157
0.0313726,0.568627,0.588235
0.0392157,0.564706,0.588235
0.0509804,0.572549,0.596078
0.0392157,0.564706,0.588235
0.0392157,0.572549,0.592157
0.0509804,0.568627,0.592157
0.0470588,0.564706,0.588235
0.054902,0.572549,0.596078
0.0431373,0.568627,0.592157
0.054902,0.576471,0.592157
0.0588235,0.576471,0.6
0.0470588,0.572549,0.596078
0.027451,0.564706,0.584314
0.0509804,0.568627,0.592157
0.0392157,0.564706,0.588235
0.054902,0.572549,0.596078
0.0509804,0.568627,0.592157
0.0470588,0.568627,0.592157
0.054902,0.576471,0.592157
0.054902,0.572549,0.592157
0.0431373,0.564706,0.588235
0.054902,0.572549,0.596078
0.0352941,0.564706,0.588235
0.0470588,0.572549,0.596078
0.0431373,0.568627,0.592157
0.0352941,0.564706,0.596078
0.0509804,0.568627,0.592157
0.0509804,0.564706,0.588235
0.054902,0.572549,0.596078
0.0352941,0.560784,0.584314
0.0509804,0.568627,0.592157
0.0509804,0.572549,0.592157
0.0313726,0.568627,0.588235
0.0509804,0.564706,0.588235
0.0431373,0.564706,0.588235
0.0470588,0.568627,0.592157
0.0470588,0.572549,0.596078
0.0470588,0.564706,0.588235
0.0470588,0.572549,0.596078
