0.890196,0.698039,0.933333
0.898039,0.694118,0.933333
0.886275,0.698039,0.941176
0.894118,0.690196,0.933333
0.886275,0.690196,0.933333
0.898039,0.701961,0.945098
0.898039,0.705882,0.941176
0.882353,0.698039,0.933333
0.890196,0.694118,0.937255
0.886275,0.701961,0.937255
0.886275,0.690196,0.933333
0.890196,0.701961,0.941176
0.890196,0.701961,0.937255
0.886275,0.701961,0.937255
0.901961,0.698039,0.941176
0.898039,0.694118,0.937255
0.898039,0.694118,0.933333
0.890196,0.698039,0.933333
0.890196,0.705882,0.941176
0.894118,0.701961,0.937255
0.898039,0.705882,0.941176
0.894118,0.701961,0.937255
0.894118,0.701961,0.937255
0.890196,0.705882,0.941176
0.898039,0.705882,0.941176
0.901961,0.698039,0.937255
0.898039,0.705882,0.941176
0.901961,0.709804,0.945098
0.890196,0.705882,0.941176
0.890196,0.705882,0.941176
0.894118,0.698039,0.941176
0.890196,0.705882,0.941176
0.890196,0.698039,0.937255
0.890196,0.705882,0.941176
0.898039,0.698039,0.941176
0.890196,0.694118,0.937255
0.890196,0.694118,0.937255
0.882353,0.698039,0.933333
0.886275,0.701961,0.937255
0.890196,0.694118,0.937255
0.890196,0.694118,0.937255
0.898039,0.694118,0.937255
0.894118,0.698039,0.941176
0.886275,0.694118,0.929412
0.890196,0.701961,0.937255
0.886275,0.694118,0.929412
0.890196,0.698039,0.933333
0.898039,0.694118,0.937255
0.886275,0.690196,0.933333
0.886275,0.701961,0.937255
0.890196,0.694118,0.937255
0.886275,0.694118,0.929412
0.894118,0.701961,0.937255
0.894118,0.701961,0.937255
0.894118,0.701961,0.937255
0.898039,0.705882,0.941176
0.890196,0.701961,0.937255
0.898039,0.694118,0.937255
0.894118,0.701961,0.937255
0.886275,0.701961,0.937255
0.886275,0.701961,0.937255
0.890196,0.698039,0.933333
0.894118,0.701961,0.937255
0.894118,0.701961,0.937255
0.890196,0.698039,0.933333
0.898039,0.705882,0.941176
0.882353,0.698039,0.933333
0.890196,0.698039,0.933333
0.882353,0.694118,0.937255
0.894118,0.698039,0.941176
0.878431,0.694118,0.929412
0.890196,0.690196,0.933333
0.894118,0.694118,0.937255
0.886275,0.690196,0.933333
0.886275,0.690196,0.933333
0.890196,0.705882,0.941176
0.890196,0.698039,0.933333
0.894118,0.701961,0.937255
0.894118,0.690196,0.929412
0.898039,0.705882,0.941176
0.890196,0.698039,0.933333
0.890196,0.705882,0.941176
0.901961,0.709804,0.945098
0.901961,0.698039,0.937255
0.905882,0.701961,0.941176
0.901961,0.709804,0.945098
0.898039,0.705882,0.941176
0.894118,0.701961,0.937255
0.890196,0.705882,0.941176
0.901961,0.698039,0.937255
0.901961,0.698039,0.937255
0.894118,0.709804,0.945098
0.890196,0.694118,0.937255
0.890196,0.705882,0.941176
0.886275,0.701961,0.937255
0.894118,0.701961,0.937255
0.886275,0.701961,0.937255
0.898039,0.709804,0.945098
0.894118,0.701961,0.937255
0.886275,0.694118,0.929412
0.898039,0.694118,0.937255
0.898039,0.705882,0.941176
0.894118,0.701961,0.937255
0.894118,0.690196,0.933333
0.898039,0.705882,0.941176
0.901961,0.709804,0.945098
0.894118,0.701961,0.937255
0.894118,0.701961,0.937255
0.890196,0.698039,0.933333
0.894118,0.701961,0.937255
0.894118,0.701961,0.937255
0.894118,0.698039,0.941176
0.898039,0.694118,0.933333
0.894118,0.701961,0.937255
0.894118,0.698039,0.941176
0.890196,0.698039,0.933333
0.890196,0.698039,0.933333
0.886275,0.701961,0.937255
0.894118,0.701961,0.937255
0.894118,0.701961,0.937255
0.890196,0.705882,0.941176
0.882353,0.698039,0.933333
0.890196,0.698039,0.933333
0.890196,0.705882,0.941176
0.894118,0.698039,0.941176
0.898039,0.694118,0.933333
0.894118,0.701961,0.937255
0.894118,0.701961,0.937255
0.890196,0.698039,0.933333
0.890196,0.694118,0.937255
0.890196,0.698039,0.933333
0.894118,0.701961,0.941176
0.894118,0.701961,0.937255
0.901961,0.698039,0.937255
0.894118,0.701961,0.937255
0.894118,0.701961,0.937255
0.894118,0.690196,0.929412
0.890196,0.705882,0.941176
0.898039,0.694118,0.933333
0.898039,0.694118,0.933333
0.898039,0.698039,0.937255
0.882353,0.694118,0.937255
0.894118,0.701961,0.937255
0.901961,0.698039,0.937255
0.886275,0.690196,0.933333
0.882353,0.698039,0.933333
0.894118,0.690196,0.933333
0.898039,0.698039,0.937255
0.898039,0.694118,0.937255
0.890196,0.705882,0.941176
