0.862745,0.976471,0.439216
0.862745,0.972549,0.45098
0.87451,0.980392,0.447059
0.870588,0.980392,0.423529
0.862745,0.972549,0.415686
0.862745,0.968627,0.435294
0.862745,0.972549,0.415686
0.858824,0.972549,0.435294
0.866667,0.980392,0.423529
0.870588,0.984314,0.423529
0.858824,0.968627,0.435294
0.87451,0.980392,0.439216
0.866667,0.972549,0.443137
0.858824,0.976471,0.431373
0.87451,0.976471,0.427451
0.87451,0.980392,0.447059
0.870588,0.984314,0.435294
0.862745,0.972549,0.439216
0.87451,0.980392,0.439216
0.870588,0.976471,0.435294
0.870588,0.980392,0.431373
0.878431,0.984314,0.443137
0.862745,0.976471,0.443137
0.870588,0.976471,0.443137
0.862745,0.976471,0.447059
0.862745,0.976471,0.447059
0.87451,0.980392,0.439216
0.866667,0.968627,0.443137
0.866667,0.976471,0.423529
0.858824,0.980392,0.419608
0.862745,0.980392,0.423529
0.862745,0.972549,0.45098
0.870588,0.980392,0.423529
0.878431,0.980392,0.462745
0.878431,0.980392,0.435294
0.866667,0.984314,0.435294
0.862745,0.968627,0.427451
0.87451,0.976471,0.454902
0.862745,0.976471,0.443137
0.866667,0.980392,0.447059
0.866667,0.976471,0.458824
0.870588,0.980392,0.423529
0.862745,0.976471,0.443137
0.878431,0.984314,0.45098
0.862745,0.980392,0.431373
0.862745,0.972549,0.431373
0.878431,0.980392,0.454902
0.858824,0.972549,0.439216
0.870588,0.976471,0.443137
0.870588,0.976471,0.431373
0.866667,0.972549,0.439216
0.87451,0.976471,0.45098
0.866667,0.976471,0.423529
0.866667,0.972549,0.435294
0.870588,0.976471,0.439216
0.862745,0.972549,0.431373
0.858824,0.976471,0.431373
0.878431,0.980392,0.454902
0.862745,0.976471,0.435294
0.87451,0.980392,0.439216
0.866667,0.980392,0.458824
0.866667,0.984314,0.439216
0.87451,0.980392,0.439216
0.87451,0.980392,0.447059
0.878431,0.980392,0.462745
0.866667,0.980392,0.435294
0.866667,0.980392,0.45098
0.858824,0.972549,0.443137
0.878431,0.984314,0.443137
0.862745,0.976471,0.443137
0.858824,0.972549,0.447059
0.870588,0.972549,0.447059
0.858824,0.972549,0.427451
0.862745,0.976471,0.443137
0.870588,0.980392,0.431373
0.858824,0.976471,0.427451
0.870588,0.976471,0.443137
0.870588,0.976471,0.435294
0.87451,0.980392,0.435294
0.862745,0.976471,0.411765
0.862745,0.972549,0.423529
0.866667,0.976471,0.431373
0.87451,0.980392,0.439216
0.870588,0.976471,0.443137
0.870588,0.972549,0.447059
0.866667,0.984314,0.435294
0.866667,0.976471,0.423529
0.858824,0.972549,0.443137
0.878431,0.980392,0.454902
0.862745,0.980392,0.435294
0.866667,0.980392,0.447059
0.866667,0.972549,0.447059
0.870588,0.976471,0.435294
0.866667,0.972549,0.435294
0.870588,0.980392,0.431373
0.878431,0.984314,0.45098
0.862745,0.980392,0.431373
0.862745,0.972549,0.454902
0.870588,0.972549,0.443137
0.858824,0.972549,0.435294
0.870588,0.976471,0.435294
0.862745,0.980392,0.439216
0.858824,0.976471,0.431373
0.854902,0.976471,0.411765
0.878431,0.984314,0.443137
0.87451,0.980392,0.439216
0.858824,0.976471,0.435294
0.866667,0.976471,0.458824
0.866667,0.972549,0.427451
0.870588,0.980392,0.458824
0.858824,0.976471,0.431373
0.858824,0.976471,0.419608
0.870588,0.980392,0.423529
0.866667,0.976471,0.419608
0.854902,0.972549,0.415686
0.866667,0.976471,0.454902
0.87451,0.984314,0.435294
0.866667,0.980392,0.447059
0.858824,0.976471,0.435294
0.87451,0.980392,0.439216
0.878431,0.984314,0.443137
0.866667,0.972549,0.431373
0.870588,0.972549,0.454902
0.858824,0.964706,0.435294
0.87451,0.984314,0.435294
0.85098,0.972549,0.439216
0.862745,0.972549,0.439216
0.858824,0.968627,0.431373
0.866667,0.976471,0.431373
0.870588,0.976471,0.431373
0.870588,0.976471,0.443137
0.862745,0.980392,0.427451
0.866667,0.972549,0.431373
0.866667,0.980392,0.415686
0.870588,0.976471,0.439216
0.866667,0.976471,0.454902
0.858824,0.976471,0.427451
0.870588,0.976471,0.439216
0.870588,0.976471,0.435294
0.858824,0.972549,0.439216
0.866667,0.968627,0.443137
0.862745,0.972549,0.431373
0.862745,0.968627,0.447059
0.858824,0.972549,0.443137
0.866667,0.976471,0.454902
0.866667,0.976471,0.458824
0.858824,0.976471,0.431373
0.866667,0.972549,0.435294
0.866667,0.976471,0.427451
0.878431,0.980392,0.458824
